page_name,page_id,ad_id,ad_url
C4 Energy,2321606001391762,3203510636679538,https://www.facebook.com/ads/library/?id=3203510636679538
C4 Energy,2321606001391762,1621565356469563,https://www.facebook.com/ads/library/?id=1621565356469563
C4 Energy,2321606001391762,2924174854611883,https://www.facebook.com/ads/library/?id=2924174854611883
C4 Energy,2321606001391762,1391371176516045,https://www.facebook.com/ads/library/?id=1391371176516045
C4 Energy,2321606001391762,1759725731932654,https://www.facebook.com/ads/library/?id=1759725731932654
C4 Energy,2321606001391762,2130550124201307,https://www.facebook.com/ads/library/?id=2130550124201307
C4 Energy,2321606001391762,1888819505419374,https://www.facebook.com/ads/library/?id=1888819505419374
C4 Energy,2321606001391762,1739783377319590,https://www.facebook.com/ads/library/?id=1739783377319590
C4 Energy,2321606001391762,2346020922599351,https://www.facebook.com/ads/library/?id=2346020922599351
C4 Energy,2321606001391762,1761418915151482,https://www.facebook.com/ads/library/?id=1761418915151482
C4 Energy,2321606001391762,2312172906280639,https://www.facebook.com/ads/library/?id=2312172906280639
C4 Energy,2321606001391762,1085975484174303,https://www.facebook.com/ads/library/?id=1085975484174303
C4 Energy,2321606001391762,3947561635385882,https://www.facebook.com/ads/library/?id=3947561635385882
C4 Energy,2321606001391762,1779943083217510,https://www.facebook.com/ads/library/?id=1779943083217510
C4 Energy,2321606001391762,1127907766234365,https://www.facebook.com/ads/library/?id=1127907766234365
C4 Energy,2321606001391762,1644999650364905,https://www.facebook.com/ads/library/?id=1644999650364905
C4 Energy,2321606001391762,2196777094201597,https://www.facebook.com/ads/library/?id=2196777094201597
C4 Energy,2321606001391762,2958853107795234,https://www.facebook.com/ads/library/?id=2958853107795234
C4 Energy,2321606001391762,1401318778157552,https://www.facebook.com/ads/library/?id=1401318778157552
C4 Energy,2321606001391762,28412149051772561,https://www.facebook.com/ads/library/?id=28412149051772561
C4 Energy,2321606001391762,1592450962075002,https://www.facebook.com/ads/library/?id=1592450962075002
C4 Energy,2321606001391762,2150661962462172,https://www.facebook.com/ads/library/?id=2150661962462172
C4 Energy,2321606001391762,28634809876151353,https://www.facebook.com/ads/library/?id=28634809876151353
C4 Energy,2321606001391762,2169924433599117,https://www.facebook.com/ads/library/?id=2169924433599117
C4 Energy,2321606001391762,2137073610539581,https://www.facebook.com/ads/library/?id=2137073610539581
C4 Energy,2321606001391762,2607752733005019,https://www.facebook.com/ads/library/?id=2607752733005019
C4 Energy,2321606001391762,28537536105937585,https://www.facebook.com/ads/library/?id=28537536105937585
C4 Energy,2321606001391762,2011575232849192,https://www.facebook.com/ads/library/?id=2011575232849192
C4 Energy,2321606001391762,1314113847336622,https://www.facebook.com/ads/library/?id=1314113847336622
C4 Energy,2321606001391762,920743000784136,https://www.facebook.com/ads/library/?id=920743000784136
C4 Energy,2321606001391762,3203578633186157,https://www.facebook.com/ads/library/?id=3203578633186157
C4 Energy,2321606001391762,5424180644474315,https://www.facebook.com/ads/library/?id=5424180644474315
C4 Energy,2321606001391762,1091508060122806,https://www.facebook.com/ads/library/?id=1091508060122806
C4 Energy,2321606001391762,1139358511952509,https://www.facebook.com/ads/library/?id=1139358511952509
C4 Energy,2321606001391762,910453008559409,https://www.facebook.com/ads/library/?id=910453008559409
C4 Energy,2321606001391762,1413875126818049,https://www.facebook.com/ads/library/?id=1413875126818049
C4 Energy,2321606001391762,1632064814937308,https://www.facebook.com/ads/library/?id=1632064814937308
C4 Energy,2321606001391762,4732615623639305,https://www.facebook.com/ads/library/?id=4732615623639305
C4 Energy,2321606001391762,2379025086254153,https://www.facebook.com/ads/library/?id=2379025086254153
C4 Energy,2321606001391762,2566847190405264,https://www.facebook.com/ads/library/?id=2566847190405264
C4 Energy,2321606001391762,4510933502513034,https://www.facebook.com/ads/library/?id=4510933502513034
C4 Energy,2321606001391762,1273672692495863,https://www.facebook.com/ads/library/?id=1273672692495863
Dove,382082355205211,1797132158403511,https://www.facebook.com/ads/library/?id=1797132158403511
Dove,382082355205211,1331032908819183,https://www.facebook.com/ads/library/?id=1331032908819183
Dove,382082355205211,1990048064990882,https://www.facebook.com/ads/library/?id=1990048064990882
Dove,382082355205211,1530642038805891,https://www.facebook.com/ads/library/?id=1530642038805891
Dove,382082355205211,4145205842443691,https://www.facebook.com/ads/library/?id=4145205842443691
Dove,382082355205211,1074735568566682,https://www.facebook.com/ads/library/?id=1074735568566682
Dove,382082355205211,2252469338495109,https://www.facebook.com/ads/library/?id=2252469338495109
Dove,382082355205211,27113783904893066,https://www.facebook.com/ads/library/?id=27113783904893066
Dove,382082355205211,1578576133649227,https://www.facebook.com/ads/library/?id=1578576133649227
Dove,382082355205211,1825758621741424,https://www.facebook.com/ads/library/?id=1825758621741424
Dove,382082355205211,1562966855569132,https://www.facebook.com/ads/library/?id=1562966855569132
Dove,382082355205211,1536325064479664,https://www.facebook.com/ads/library/?id=1536325064479664
Dove,382082355205211,2109485149863865,https://www.facebook.com/ads/library/?id=2109485149863865
Dove,382082355205211,1050624964069925,https://www.facebook.com/ads/library/?id=1050624964069925
Dove,382082355205211,1944804046183432,https://www.facebook.com/ads/library/?id=1944804046183432
Dove,382082355205211,2053204468641893,https://www.facebook.com/ads/library/?id=2053204468641893
Dove,382082355205211,1679727406649464,https://www.facebook.com/ads/library/?id=1679727406649464
Dove,382082355205211,26540895498920259,https://www.facebook.com/ads/library/?id=26540895498920259
Dove,382082355205211,1644910356872516,https://www.facebook.com/ads/library/?id=1644910356872516
Dove,382082355205211,1753896899121839,https://www.facebook.com/ads/library/?id=1753896899121839
Dove,382082355205211,1401933915088866,https://www.facebook.com/ads/library/?id=1401933915088866
Dove,382082355205211,773210685828879,https://www.facebook.com/ads/library/?id=773210685828879
Dove,382082355205211,1769326817439059,https://www.facebook.com/ads/library/?id=1769326817439059
Dove,382082355205211,2883536541986792,https://www.facebook.com/ads/library/?id=2883536541986792
Dove,382082355205211,3018255681842569,https://www.facebook.com/ads/library/?id=3018255681842569
Dove,382082355205211,1016597158017887,https://www.facebook.com/ads/library/?id=1016597158017887
Dove,382082355205211,2017135278950031,https://www.facebook.com/ads/library/?id=2017135278950031
Dove,382082355205211,1289402316431459,https://www.facebook.com/ads/library/?id=1289402316431459
Dove,382082355205211,2003222370564450,https://www.facebook.com/ads/library/?id=2003222370564450
Dove,382082355205211,1512991540596453,https://www.facebook.com/ads/library/?id=1512991540596453
Dove,382082355205211,910371144664410,https://www.facebook.com/ads/library/?id=910371144664410
Dove,382082355205211,1381916187141119,https://www.facebook.com/ads/library/?id=1381916187141119
Dove,382082355205211,972893361808253,https://www.facebook.com/ads/library/?id=972893361808253
Dove,382082355205211,855824764078169,https://www.facebook.com/ads/library/?id=855824764078169
Dove,382082355205211,1283973093710567,https://www.facebook.com/ads/library/?id=1283973093710567
Dove,382082355205211,2248099725983824,https://www.facebook.com/ads/library/?id=2248099725983824
Dove,382082355205211,1454489743392502,https://www.facebook.com/ads/library/?id=1454489743392502
Dove,382082355205211,1522665432510717,https://www.facebook.com/ads/library/?id=1522665432510717
Dove,382082355205211,4578744479117015,https://www.facebook.com/ads/library/?id=4578744479117015
Dove,382082355205211,1015921727807348,https://www.facebook.com/ads/library/?id=1015921727807348
Dove,382082355205211,1018400311294578,https://www.facebook.com/ads/library/?id=1018400311294578
Dove,382082355205211,1473320581481752,https://www.facebook.com/ads/library/?id=1473320581481752
Dove,382082355205211,1156142656972695,https://www.facebook.com/ads/library/?id=1156142656972695
Dove,382082355205211,1423588646308344,https://www.facebook.com/ads/library/?id=1423588646308344
Dove,382082355205211,1426489859295092,https://www.facebook.com/ads/library/?id=1426489859295092
Dove,382082355205211,1539102070485349,https://www.facebook.com/ads/library/?id=1539102070485349
Dove,382082355205211,2625462454481085,https://www.facebook.com/ads/library/?id=2625462454481085
Dove,382082355205211,1026934669719657,https://www.facebook.com/ads/library/?id=1026934669719657
Dove,382082355205211,1225827442989434,https://www.facebook.com/ads/library/?id=1225827442989434
Dove,382082355205211,1392464548766431,https://www.facebook.com/ads/library/?id=1392464548766431
Dove,382082355205211,1403918268324900,https://www.facebook.com/ads/library/?id=1403918268324900
Dove,382082355205211,1236311651995320,https://www.facebook.com/ads/library/?id=1236311651995320
Dove,382082355205211,1253187440103692,https://www.facebook.com/ads/library/?id=1253187440103692
Dove,382082355205211,846841808384299,https://www.facebook.com/ads/library/?id=846841808384299
Dove,382082355205211,26856540024024730,https://www.facebook.com/ads/library/?id=26856540024024730
Dove,382082355205211,1001866092211197,https://www.facebook.com/ads/library/?id=1001866092211197
Dove,382082355205211,1108992448749328,https://www.facebook.com/ads/library/?id=1108992448749328
Dove,382082355205211,2308169193051707,https://www.facebook.com/ads/library/?id=2308169193051707
Dove,382082355205211,1721359702504079,https://www.facebook.com/ads/library/?id=1721359702504079
Dove,382082355205211,2784680325241036,https://www.facebook.com/ads/library/?id=2784680325241036
Dove,382082355205211,28027152816879777,https://www.facebook.com/ads/library/?id=28027152816879777
Dove,382082355205211,1737774600766036,https://www.facebook.com/ads/library/?id=1737774600766036
Dove,382082355205211,1707584333828861,https://www.facebook.com/ads/library/?id=1707584333828861
Dove,382082355205211,2367598516981678,https://www.facebook.com/ads/library/?id=2367598516981678
Dove,382082355205211,3322328448155902,https://www.facebook.com/ads/library/?id=3322328448155902
Dove,382082355205211,907729552371533,https://www.facebook.com/ads/library/?id=907729552371533
Dove,382082355205211,1066227149225559,https://www.facebook.com/ads/library/?id=1066227149225559
Dove,382082355205211,1802245927676953,https://www.facebook.com/ads/library/?id=1802245927676953
Dove,382082355205211,2343759973120037,https://www.facebook.com/ads/library/?id=2343759973120037
Dove,382082355205211,1584662673145547,https://www.facebook.com/ads/library/?id=1584662673145547
Dove,382082355205211,1086434770731329,https://www.facebook.com/ads/library/?id=1086434770731329
Dove,382082355205211,2281454032694634,https://www.facebook.com/ads/library/?id=2281454032694634
Dove,382082355205211,1064378362752169,https://www.facebook.com/ads/library/?id=1064378362752169
Dove,382082355205211,1011276075257915,https://www.facebook.com/ads/library/?id=1011276075257915
Dove,382082355205211,1589993852612938,https://www.facebook.com/ads/library/?id=1589993852612938
Dove,382082355205211,4567202906869331,https://www.facebook.com/ads/library/?id=4567202906869331
Dove,382082355205211,916461471050847,https://www.facebook.com/ads/library/?id=916461471050847
Dove,382082355205211,1081884258130642,https://www.facebook.com/ads/library/?id=1081884258130642
Dove,382082355205211,1083055594193039,https://www.facebook.com/ads/library/?id=1083055594193039
Dove,382082355205211,1290159156373050,https://www.facebook.com/ads/library/?id=1290159156373050
Dove,382082355205211,1008615515387923,https://www.facebook.com/ads/library/?id=1008615515387923
Dove,382082355205211,2543077332820496,https://www.facebook.com/ads/library/?id=2543077332820496
Dove,382082355205211,2355923905233242,https://www.facebook.com/ads/library/?id=2355923905233242
Dove,382082355205211,1102659518998504,https://www.facebook.com/ads/library/?id=1102659518998504
Dove,382082355205211,1023272230495466,https://www.facebook.com/ads/library/?id=1023272230495466
Dove,382082355205211,2750748341992399,https://www.facebook.com/ads/library/?id=2750748341992399
Dove,382082355205211,836346778813760,https://www.facebook.com/ads/library/?id=836346778813760
Dove,382082355205211,2111826893095990,https://www.facebook.com/ads/library/?id=2111826893095990
Dove,382082355205211,1550860173190989,https://www.facebook.com/ads/library/?id=1550860173190989
Dove,382082355205211,2818213925214081,https://www.facebook.com/ads/library/?id=2818213925214081
Dove,382082355205211,873222942394968,https://www.facebook.com/ads/library/?id=873222942394968
Dove,382082355205211,1680290146365415,https://www.facebook.com/ads/library/?id=1680290146365415
Dove,382082355205211,2149472479243716,https://www.facebook.com/ads/library/?id=2149472479243716
Dove,382082355205211,1089045417005939,https://www.facebook.com/ads/library/?id=1089045417005939
Dove,382082355205211,888692940405457,https://www.facebook.com/ads/library/?id=888692940405457
Dove,382082355205211,1068857735476587,https://www.facebook.com/ads/library/?id=1068857735476587
Dove,382082355205211,1384756053465178,https://www.facebook.com/ads/library/?id=1384756053465178
Dove,382082355205211,1723597859768245,https://www.facebook.com/ads/library/?id=1723597859768245
Dove,382082355205211,3024675771065005,https://www.facebook.com/ads/library/?id=3024675771065005
Dove,382082355205211,997560596632000,https://www.facebook.com/ads/library/?id=997560596632000
